,Name,Lat,Long,Distance,Category,Company,City
2336,Locanda Verde,40.719919,-74.009957,1633.0,Italian Restaurant,SecondMarket,New York
2337,Eataly,40.71021,-74.011972,520.0,Italian Restaurant,SecondMarket,New York
2338,Battery Park,40.703465,-74.016846,351.0,Picnic Area,SecondMarket,New York
2339,Bowery Ballroom,40.720425,-73.993346,2330.0,Rock Club,SecondMarket,New York
2340,Crown Shy,40.706388,-74.007762,456.0,Dining and Drinking,SecondMarket,New York
2341,Colonie Restaurant,40.690915,-73.995763,2165.0,Japanese Restaurant,SecondMarket,New York
2342,Black Fox Coffee,40.706441,-74.007808,412.0,Café,SecondMarket,New York
2343,Despaña,40.721114,-73.997782,2139.0,Tapas Restaurant,SecondMarket,New York
2344,Kiki's,40.714589,-73.991763,2018.0,Greek Restaurant,SecondMarket,New York
2345,Whole Foods,40.715564,-74.011443,1133.0,Grocery Store,SecondMarket,New York
2346,South Cove Park,40.707285,-74.018358,499.0,Park,SecondMarket,New York
2347,The Rooftop at Pier 17,40.706442,-74.003793,945.0,Music Venue,SecondMarket,New York
2348,Rubirosa,40.722665,-73.996272,2387.0,Pizzeria,SecondMarket,New York
2349,Tamarind Tribeca,40.719136,-74.009009,1568.0,Asian Restaurant,SecondMarket,New York
2350,Ingas Bar,40.700028,-73.993766,1721.0,Gastropub,SecondMarket,New York
2351,Sweetgreen,40.70556,-74.008471,382.0,Salad Restaurant,SecondMarket,New York
2352,Hole In The Wall,40.708387,-74.005659,684.0,Coffee Shop,SecondMarket,New York
2353,Crunch Fitness - FiDi,40.708589,-74.010118,424.0,Gym and Studio,SecondMarket,New York
2354,Alamo Drafthouse Lower Manhattan,40.707811,-74.008997,421.0,Movie Theater,SecondMarket,New York
2355,La Vara,40.687734,-73.995768,2435.0,Tapas Restaurant,SecondMarket,New York
2356,Suited,40.7093,-74.00779,593.0,Coffee Shop,SecondMarket,New York
2357,One World Observatory,40.712928,-74.013171,820.0,Scenic Lookout,SecondMarket,New York
2358,Liberty Park,40.710428,-74.013857,556.0,Park,SecondMarket,New York
2359,New Crosby Street Hotel,40.723067,-73.997335,2342.0,Hotel,SecondMarket,New York
2360,Joe's Pizza FiDi,40.710003,-74.007687,677.0,Pizzeria,SecondMarket,New York
2361,Lure Fishbar,40.72466,-73.998271,2464.0,Sushi Restaurant,SecondMarket,New York
2362,The Long Island Bar,40.690626,-73.996493,2150.0,Cocktail Bar,SecondMarket,New York
2363,National September 11 Memorial,40.711487,-74.012634,694.0,Memorial Site,SecondMarket,New York
2364,Little Canal,40.714301,-73.990443,2133.0,Wine Bar,SecondMarket,New York
2365,X Bar,39.740273,-104.978983,1234.0,Gay Bar,Stratavia,Denver
2366,My Brother's Bar,39.756163,-105.009315,1899.0,Pub,Stratavia,Denver
2367,The 1UP Arcade Bar,39.740246,-104.978144,1305.0,Arcade,Stratavia,Denver
2368,Great Divide Brewing Co.,39.753767,-104.988448,840.0,Beer Bar,Stratavia,Denver
2369,Wynkoop Brewing Company,39.753529,-104.998503,1000.0,Lounge,Stratavia,Denver
2370,Union Lodge No.1,39.746372,-104.994695,298.0,Cocktail Bar,Stratavia,Denver
2371,Cruise Room,39.752205,-104.999261,945.0,Cocktail Bar,Stratavia,Denver
2372,Denver Beer Co.,39.758285,-105.007322,1912.0,Bar,Stratavia,Denver
2373,Ophelia's Electric Soapbox,39.752665,-104.991861,717.0,Music Venue,Stratavia,Denver
2374,Williams & Graham,39.761856,-105.010988,2427.0,Cocktail Bar,Stratavia,Denver
2375,Epic Brewing Company,39.763304,-104.981429,2058.0,Beer Bar,Stratavia,Denver
2376,British Bulldog,39.750162,-104.987083,547.0,Pub,Stratavia,Denver
2377,Our Mutual Friend Malt & Brew,39.760494,-104.982503,1769.0,Beer Bar,Stratavia,Denver
2378,Ratio Beerworks,39.761672,-104.981072,1891.0,Beer Bar,Stratavia,Denver
2379,Renegade Brewing Company,39.73063,-104.99933,1873.0,Bar,Stratavia,Denver
2380,Lowdown Brewery + Kitchen,39.729336,-104.985695,1939.0,Bar,Stratavia,Denver
2381,Hudson Hill,39.737002,-104.979572,1441.0,Cocktail Bar,Stratavia,Denver
2382,Prost Brewing Company,39.76136,-105.006755,2145.0,Beer Bar,Stratavia,Denver
2383,The Cooper Lounge,39.753154,-105.000152,1068.0,Cocktail Bar,Stratavia,Denver
2384,Tivoli Brewery,39.745476,-105.006123,1226.0,Brewery,Stratavia,Denver
2385,The Infinite Monkey Theorem,39.76414,-104.977509,2300.0,Arts and Entertainment,Stratavia,Denver
2386,Woods Boss Brewing Company,39.750862,-104.98448,765.0,Beer Bar,Stratavia,Denver
2387,Death & Co.,39.757239,-104.986536,1299.0,Night Club,Stratavia,Denver
2388,Strange Craft Beer Company,39.737182,-105.014856,2262.0,Beer Bar,Stratavia,Denver
2389,Sidecar,39.753397,-104.991551,814.0,Arts and Entertainment,Stratavia,Denver
2390,Spangalang Brewery,39.75522,-104.977035,1551.0,Bar,Stratavia,Denver
2391,Denver Press Club,39.741286,-104.993263,576.0,Organization,Stratavia,Denver
2392,Pony Up,39.752456,-104.996324,830.0,Cocktail Bar,Stratavia,Denver
2393,Cuba Cuba Cafe & Bar,39.735087,-104.993254,1242.0,Cuban Restaurant,Stratavia,Denver
2394,Finn's Manor,39.761899,-104.981507,1914.0,Cocktail Bar,Stratavia,Denver
2395,Goed Zuur,39.75599,-104.976797,1625.0,Lounge,Stratavia,Denver
2396,Highland Tavern,39.764599,-105.003873,2302.0,Pub,Stratavia,Denver
2397,The Rooftop,39.756747,-104.99348,1181.0,Beer Garden,Stratavia,Denver
2398,D Bar Denver,39.745956,-104.981421,851.0,Lounge,Stratavia,Denver
2399,Odell Brewing Company,39.762268,-104.98116,1971.0,Beer Garden,Stratavia,Denver
2400,Recess Beer Garden,39.76146,-105.010495,2369.0,Beer Garden,Stratavia,Denver
2401,Stoney's Uptown,39.743443,-104.973736,1523.0,Sports Bar,Stratavia,Denver
2402,Jax Fish House & Oyster Bar,39.752124,-104.99858,917.0,Seafood Restaurant,Stratavia,Denver
2403,Hopdoddy Burger Bar,39.753675,-104.999176,1069.0,Bar,Stratavia,Denver
2404,Bierstadt Lagerhaus,39.762901,-104.984076,1940.0,Bar,Stratavia,Denver
2405,Rackhouse Pub,39.762928,-104.983997,1946.0,Lounge,Stratavia,Denver
2406,Mister Oso,39.764243,-104.978493,2261.0,Cocktail Bar,Stratavia,Denver
2407,The Truffle Table,39.758,-105.01164,2190.0,Wine Bar,Stratavia,Denver
2408,Fluid Coffee Bar,39.746314,-104.980922,869.0,Coffee Shop,Stratavia,Denver
2409,The High Lonesome,39.764338,-105.003902,2288.0,Cocktail Bar,Stratavia,Denver
2410,Lady Jane,39.762197,-105.01164,2488.0,Cocktail Bar,Stratavia,Denver
2411,Sam's No. 3 Downtown,39.746204,-104.995555,374.0,Diner,Stratavia,Denver
2412,Triangle Bar,39.749966,-104.987105,515.0,Gay Bar,Stratavia,Denver
2413,Kimpton Hotels,39.747832,-104.992621,222.0,Hotel,Stratavia,Denver
2414,Guard and Grace,39.747666,-104.989807,179.0,Steakhouse,Stratavia,Denver
2415,Le new chattouille,50.827085,4.355531,1573.0,Bar,Getyoo,Brussels
2416,New Brussels Aquariums,50.850682,4.33987,1272.0,Pet Supplies Store,Getyoo,Brussels
2417,Tom&Co,50.849728,4.318137,2245.0,Pet Supplies Store,Getyoo,Brussels
2418,Tom&Co,50.833675,4.366336,1547.0,Pet Supplies Store,Getyoo,Brussels
2419,Precious Dog,50.835909,4.356923,884.0,Pet Supplies Store,Getyoo,Brussels
2420,Aquarium Desbarax,50.854169,4.351699,1619.0,Pet Supplies Store,Getyoo,Brussels
2421,Canine,50.824676,4.343372,1713.0,Pet Service,Getyoo,Brussels
2422,Zoo,50.834766,4.370063,1754.0,Pet Supplies Store,Getyoo,Brussels
2423,Dog Save The Queen,50.824856,4.356847,1874.0,Pet Grooming Service,Getyoo,Brussels
2424,Animal Store,50.825011,4.360332,1928.0,Retail,Getyoo,Brussels
2425,Oiselleries des Etangs,50.829644,4.369582,1996.0,Pet Supplies Store,Getyoo,Brussels
2426,Pet Central,37.797563,-122.410515,2197.0,Pet Supplies Store,Samasource,San Francisco
2427,Yerba Buena Gardens,37.784655,-122.402441,649.0,Playground,Samasource,San Francisco
2428,SF Puppy Prep,37.779277,-122.406139,387.0,Pet Sitting and Boarding Service,Samasource,San Francisco
2429,Pet Food Express,37.769316,-122.426193,2406.0,Pet Service,Samasource,San Francisco
2430,Pawtrero Hill BathHouse & Feed,37.783786,-122.389414,1220.0,Pet Grooming Service,Samasource,San Francisco
2431,Pawtrero Hill BathHouse & Feed,37.764155,-122.394496,1770.0,Pet Grooming Service,Samasource,San Francisco
2432,Fitness Sf Soma,37.76954,-122.406998,1143.0,Gym and Studio,Samasource,San Francisco
2433,SOMA StrEat Food Park,37.769745,-122.412028,1357.0,Street Food Gathering,Samasource,San Francisco
2434,Wag Hotels San Francisco,37.768475,-122.414103,1566.0,Pet Grooming Service,Samasource,San Francisco
2435,Hotel Zelos San Francisco,37.784936,-122.405612,774.0,Hotel,Samasource,San Francisco
2436,Village Pets & Supplies,37.790433,-122.417048,1867.0,Pet Supplies Store,Samasource,San Francisco
2437,VCA All Pets Hospital,37.768956,-122.417643,1777.0,Veterinarian,Samasource,San Francisco
2438,Bernie's Grooming City Dogs,37.783786,-122.389414,1236.0,Pet Grooming Service,Samasource,San Francisco
2439,Mr. Muggles' Dogs,37.76216,-122.412512,2106.0,Pet Sitting and Boarding Service,Samasource,San Francisco
2440,Chinatown Gate,37.79073,-122.405452,1334.0,Monument,Samasource,San Francisco
2441,Maddie's Pet Adoption Center,37.76621,-122.412106,1683.0,Animal Shelter,Samasource,San Francisco
2442,Healthy Spot,37.772564,-122.391765,1135.0,Pet Grooming Service,Samasource,San Francisco
2443,Wags Pet Wash & Boutique,37.793688,-122.42104,2383.0,Pet Grooming Service,Samasource,San Francisco
2444,The Dog Barber,37.770428,-122.424897,2278.0,Pet Grooming Service,Samasource,San Francisco
2445,Macy's - San Francisco,37.78687,-122.407232,1043.0,Department Store,Samasource,San Francisco
2446,Sydney G. Walton Square,37.797416,-122.399034,2079.0,Park,Samasource,San Francisco
2447,Harbor Court Hotel,37.792626,-122.392156,1732.0,Hotel,Samasource,San Francisco
2448,Petco,37.766509,-122.410332,1585.0,Pet Supplies Store,Samasource,San Francisco
2449,Dog Patch,37.784876,-122.405107,723.0,Dog Park,Samasource,San Francisco
2450,P.L.A.Y. Pet Lifestyle And You,37.785801,-122.397275,862.0,Pet Supplies Store,Samasource,San Francisco
2451,Civic Center MUNI Metro Station,37.779718,-122.41405,1068.0,Rail Station,Samasource,San Francisco
2452,Tefani & So. Dogcare,37.772928,-122.410137,994.0,Pet Grooming Service,Samasource,San Francisco
2453,Cali K9 San Francisco - Cali K9 SF,37.786035,-122.393776,1045.0,Pet Service,Samasource,San Francisco
2454,388 Beale,37.787591,-122.391788,1320.0,Property Management Office,Samasource,San Francisco
2455,Keen IO,37.773576,-122.415336,1329.0,Technology Business,Samasource,San Francisco
2456,Woodlands Pet Shop,37.788702,-122.392212,1355.0,Pet Supplies Store,Samasource,San Francisco
2457,Coiffure,37.771567,-122.388552,1416.0,Pet Grooming Service,Samasource,San Francisco
2458,San Francisco SPCA Veterinary Hospital,37.766769,-122.412067,1646.0,Veterinarian,Samasource,San Francisco
2459,San Francisco Spca,37.766861,-122.412144,1679.0,Veterinarian,Samasource,San Francisco
2460,Bernie's Grooming,37.766882,-122.412719,1689.0,Pet Grooming Service,Samasource,San Francisco
2461,Meowtel,37.776858,-122.421981,1777.0,Pet Sitting and Boarding Service,Samasource,San Francisco
2462,SPCA Adoption Pop Up,37.794944,-122.398603,1800.0,Pet Service,Samasource,San Francisco
2463,Ocean Aquarium,37.786464,-122.420255,1802.0,Pet Supplies Store,Samasource,San Francisco
2464,Embarkadero Social Club,37.768917,-122.420293,1977.0,Pet Sitting and Boarding Service,Samasource,San Francisco
2465,George,37.761277,-122.410811,2114.0,Pet Supplies Store,Samasource,San Francisco
2466,Mission: Cats,37.762355,-122.414243,2117.0,Pet Sitting and Boarding Service,Samasource,San Francisco
2467,Animal Internal Medicine & Specialty Services,37.761456,-122.412327,2143.0,Veterinarian,Samasource,San Francisco
2468,Pet Food Express,38.066646,-122.166054,2069.0,Pet Supplies Store,Echo,San francisco
2469,Just Food For Dogs,38.065726,-122.166145,2076.0,Pet Supplies Store,Echo,San francisco
2470,Chutney Mary,51.505725,-0.138717,621.0,Indian Restaurant,Seedcamp,London
2471,Hyde Park,51.507274,-0.1636,1564.0,Park,Seedcamp,London
2472,Harrods,51.499405,-0.163234,1934.0,Department Store,Seedcamp,London
2473,Regent's Park,51.529823,-0.154586,2327.0,Urban Park,Seedcamp,London
2474,The Alfred Tennyson,51.499655,-0.156413,1615.0,Bar,Seedcamp,London
2475,Java Whiskers,51.519563,-0.142663,968.0,Pet Café,Seedcamp,London
2476,BFI Bar & Kitchen,51.506663,-0.116079,1842.0,Bar,Seedcamp,London
2477,Pet London,51.51681,-0.147001,729.0,Pet Supplies Store,Seedcamp,London
2478,Lily Pet Store,51.512455,-0.153401,801.0,Pet Supplies Store,Seedcamp,London
2479,Trims & Treats,51.520557,-0.139686,1111.0,Pet Supplies Store,Seedcamp,London
2480,Bow Wow London,51.51385,-0.125628,1170.0,Pet Supplies Store,Seedcamp,London
2481,The Pet Sitting Club,51.514806,-0.123674,1345.0,Pet Service,Seedcamp,London
2482,Bowwow Dog Shop,51.51834,-0.124456,1459.0,Pet Service,Seedcamp,London
2483,Petlondon,51.51675,-0.147129,1662.0,Pet Supplies Store,Seedcamp,London
2484,Mungo & Maud,51.493929,-0.151558,1978.0,Pet Supplies Store,Seedcamp,London
2485,Beck's Cafe,51.518763,-0.118794,1819.0,Pet Café,Seedcamp,London
2486,The Canine Cookie Company,51.499677,-0.162901,1915.0,Pet Supplies Store,Seedcamp,London
2487,Mungo&Maud,51.499085,-0.163993,2021.0,Pet Service,Seedcamp,London
2488,Lily's Kitchen Diner,51.491022,-0.151217,2303.0,Pet Supplies Store,Seedcamp,London
2489,Pets Perfection,51.489671,-0.150023,2550.0,Pet Grooming Service,Seedcamp,London
2490,Chuck & Don's Pet Food & Supplies,44.987522,-93.254574,1371.0,Pet Supplies Store,Idea Shower,Minneapolis
2491,Loring Park,44.968986,-93.282741,1790.0,Playground,Idea Shower,Minneapolis
2492,Downtown Dogs,44.97862,-93.290687,2107.0,Pet Grooming Service,Idea Shower,Minneapolis
2493,RiverWest Dog Park,44.981327,-93.262108,434.0,Dog Park,Idea Shower,Minneapolis
2494,City Paws Pet Club,44.980918,-93.262398,394.0,Pet Grooming Service,Idea Shower,Minneapolis
2495,Minneapolis Veterinary Hospital,44.975959,-93.253883,881.0,Veterinarian,Idea Shower,Minneapolis
2496,Pet Doctors,44.962516,-93.277098,1931.0,Veterinarian,Idea Shower,Minneapolis
2497,Pet Doctors Animal Clinic,44.962516,-93.277098,1941.0,Veterinarian,Idea Shower,Minneapolis
2498,The Good Pet Groomer,44.962471,-93.277028,1942.0,Pet Grooming Service,Idea Shower,Minneapolis
2499,Agile Canines Training School,44.978202,-93.290729,2077.0,Pet Service,Idea Shower,Minneapolis
2500,Lucky Dog Pet Care,44.958417,-93.275661,2295.0,Pet Sitting and Boarding Service,Idea Shower,Minneapolis
2501,Metro Dogs Daycare & Boarding,44.989546,-93.285825,2147.0,Pet Grooming Service,Idea Shower,Minneapolis
2502,Stunt Puppy,44.990686,-93.243195,2212.0,Pet Supplies Store,Idea Shower,Minneapolis
2503,Minneapolis Animal Care/Control,44.996525,-93.280227,2456.0,Community and Government,Idea Shower,Minneapolis
2504,Pet Food Express,37.769316,-122.426193,1601.0,Pet Service,Pageflakes,San Francisco
2505,Noe Valley Pet Company,37.747604,-122.426844,1586.0,Pet Service,Pageflakes,San Francisco
2506,Mr. Muggles' Dogs,37.76216,-122.412512,480.0,Pet Sitting and Boarding Service,Pageflakes,San Francisco
2507,Mission Dolores Park,37.759655,-122.426912,1111.0,Playground,Pageflakes,San Francisco
2508,El Rio,37.74682,-122.419561,1320.0,Dive Bar,Pageflakes,San Francisco
2509,Wag Hotels San Francisco,37.768475,-122.414103,1187.0,Pet Grooming Service,Pageflakes,San Francisco
2510,VCA All Pets Hospital,37.768956,-122.417643,1226.0,Veterinarian,Pageflakes,San Francisco
2511,Pawtrero Hill BathHouse & Feed,37.764155,-122.394496,1895.0,Pet Grooming Service,Pageflakes,San Francisco
2512,Duboce Park,37.7698,-122.433532,2049.0,Playground,Pageflakes,San Francisco
2513,SOMA StrEat Food Park,37.769745,-122.412028,1307.0,Street Food Gathering,Pageflakes,San Francisco
2514,Fitness Sf Soma,37.76954,-122.406998,1441.0,Gym and Studio,Pageflakes,San Francisco
2515,Toronado,37.771845,-122.431145,2114.0,Beer Bar,Pageflakes,San Francisco
2516,Alamo Square,37.775519,-122.432652,2496.0,Movie Theater,Pageflakes,San Francisco
2517,Upper Douglass Dog Park,37.7464,-122.437879,2478.0,Dog Park,Pageflakes,San Francisco
2518,Maddie's Pet Adoption Center,37.76621,-122.412106,932.0,Animal Shelter,Pageflakes,San Francisco
2519,High Tail Hotel,37.738616,-122.402883,2385.0,Pet Sitting and Boarding Service,Pageflakes,San Francisco
2520,Randall Museum,37.764474,-122.438233,2182.0,Science Museum,Pageflakes,San Francisco
2521,Bernal Beast,37.73922,-122.416389,2122.0,Pet Grooming Service,Pageflakes,San Francisco
2522,Teeth,37.759903,-122.418972,436.0,Bar,Pageflakes,San Francisco
2523,Jeffrey's Natural Pet Foods,37.76452,-122.433363,1764.0,Pet Service,Pageflakes,San Francisco
2524,SF Puppy Prep,37.779277,-122.406139,2446.0,Pet Sitting and Boarding Service,Pageflakes,San Francisco
2525,Animal House,37.771016,-122.430451,1998.0,Pet Grooming Service,Pageflakes,San Francisco
2526,The Dog Barber,37.770428,-122.424897,1645.0,Pet Grooming Service,Pageflakes,San Francisco
2527,Mission Bar,37.754097,-122.418414,579.0,Cocktail Bar,Pageflakes,San Francisco
2528,Petco,37.766509,-122.410332,997.0,Pet Supplies Store,Pageflakes,San Francisco
2529,The Foggy Dog Hq,37.759069,-122.4162,157.0,Pet Supplies Store,Pageflakes,San Francisco
2530,Animal Internal Medicine & Specialty Services,37.761456,-122.412327,438.0,Veterinarian,Pageflakes,San Francisco
2531,Different Fur Studios,37.760308,-122.420931,590.0,Music Venue,Pageflakes,San Francisco
2532,George,37.761277,-122.410811,491.0,Pet Supplies Store,Pageflakes,San Francisco
2533,Mission: Cats,37.762355,-122.414243,508.0,Pet Sitting and Boarding Service,Pageflakes,San Francisco
2534,Dogue,37.757327,-122.421471,590.0,Pet Café,Pageflakes,San Francisco
2535,Kitea,37.752534,-122.420902,802.0,Pet Café,Pageflakes,San Francisco
2536,San Francisco Spca,37.766861,-122.412144,933.0,Veterinarian,Pageflakes,San Francisco
2537,KitTea,37.75258,-122.420973,820.0,Pet Café,Pageflakes,San Francisco
2538,San Francisco SPCA Veterinary Hospital,37.766769,-122.412067,972.0,Veterinarian,Pageflakes,San Francisco
2539,Bernie's Grooming,37.766882,-122.412719,962.0,Pet Grooming Service,Pageflakes,San Francisco
2540,Embarkadero Social Club,37.768917,-122.420293,1300.0,Pet Sitting and Boarding Service,Pageflakes,San Francisco
2541,Fetch! Pet Care of Noe Valley,37.744223,-122.421486,1645.0,Pet Supplies Store,Pageflakes,San Francisco
2542,Keen IO,37.773576,-122.415336,1722.0,Technology Business,Pageflakes,San Francisco
2543,Tefani & So. Dogcare,37.772928,-122.410137,1689.0,Pet Grooming Service,Pageflakes,San Francisco
2544,San Francisco Raw Feeders - SFRAW,37.74688,-122.40079,1722.0,Pet Supplies Store,Pageflakes,San Francisco
2545,Little Ark Grooming Shop,37.767823,-122.429904,1722.0,Pet Grooming Service,Pageflakes,San Francisco
2546,Happy Hounds Massage,37.762427,-122.434242,1750.0,Massage Clinic,Pageflakes,San Francisco
2547,The Animal Company,37.750994,-122.43378,1869.0,Pet Grooming Service,Pageflakes,San Francisco
2548,Paw Patch Pastries & Pet Boutique,37.757384,-122.392879,1919.0,Pet Supplies Store,Pageflakes,San Francisco
2549,MUNI 24 Bus Stop - Cortland & Andover,37.738597,-122.413845,2155.0,Bus Stop,Pageflakes,San Francisco
2550,Maxwell's Pet Bar,37.74312,-122.426938,1976.0,Pet Service,Pageflakes,San Francisco
2551,Pet Mercantile,37.771341,-122.43047,2025.0,Pet Supplies Store,Pageflakes,San Francisco
2552,Kitty Chateau,37.760891,-122.438522,2124.0,Pet Sitting and Boarding Service,Pageflakes,San Francisco
2553,Upper Market Apartments,37.75517,-122.441121,2348.0,Residential Building,Pageflakes,San Francisco
2554,KBCafeshop,48.880675,2.340801,1174.0,Coffee Shop,Netvibes,Paris
2555,Shakespeare & Company,48.852535,2.347139,2026.0,Bookstore,Netvibes,Paris
2556,Moustaches,48.858599,2.355547,1505.0,Pet Supplies Store,Netvibes,Paris
2557,BHV Marais – la Niche,48.857965,2.353356,1512.0,Pet Supplies Store,Netvibes,Paris
2558,Le Petit Prince de Paris,48.848422,2.346538,2468.0,French Restaurant,Netvibes,Paris
2559,Le Café des Chats,48.855875,2.371786,2478.0,Tea Room,Netvibes,Paris
2560,Aristide,48.874835,2.347327,442.0,Pet Service,Netvibes,Paris
2561,Club 46,48.878571,2.345377,868.0,Pet Supplies Store,Netvibes,Paris
2562,Le Petit Poucet,48.883866,2.326727,2045.0,Bar,Netvibes,Paris
2563,Etablissements Julien Aurouze,48.85946,2.347209,1265.0,Carpenter,Netvibes,Paris
2564,Clinique Vétérinaire du docteur Frantz Cappé,48.858826,2.345018,1341.0,Veterinarian,Netvibes,Paris
2565,A.S. Reptiles,48.858244,2.345439,1424.0,Pet Supplies Store,Netvibes,Paris
2566,Oisellerie du Pont Neuf,48.858235,2.343885,1407.0,Pet Supplies Store,Netvibes,Paris
2567,Animalerie Vilmorin,48.857957,2.345093,1449.0,Pet Supplies Store,Netvibes,Paris
2568,Pet So Chic,48.856292,2.340405,1676.0,Pet Supplies Store,Netvibes,Paris
2569,Chacabo,48.862803,2.366527,1743.0,Pet Supplies Store,Netvibes,Paris
2570,Fondation Assistance aux Animaux,48.866003,2.371566,1881.0,Pet Supplies Store,Netvibes,Paris
2571,Calina,48.874751,2.318361,2050.0,Pet Grooming Service,Netvibes,Paris
2572,Floxiflux Pets-dating,48.857665,2.366163,2051.0,Pet Supplies Store,Netvibes,Paris
2573,Moustaches,48.852761,2.336547,2139.0,Pet Supplies Store,Netvibes,Paris
2574,Clinique vétérinaire du docteur MC Carthy Eric,48.849373,2.351157,2363.0,Veterinarian,Netvibes,Paris
2575,Dog In The City,48.852686,2.364347,2340.0,Pet Grooming Service,Netvibes,Paris
2576,Toilettage Nina Dalle,48.856191,2.368795,2287.0,Pet Service,Netvibes,Paris
2577,L'Aquarium,48.880126,2.317832,2375.0,Pet Supplies Store,Netvibes,Paris
